"sig","time_branch","parent_node","child_node","ref_branch","rate","log_rate","candidate"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_caudavittata|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_munda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata|Kuhliidae_Kuhlia_petiti|Kuhliidae_Kuhlia_xenura",12.19650617,110,157,0.017763,0.00145640068987068,-6.53178716798096,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_caudavittata|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata|Kuhliidae_Kuhlia_petiti|Kuhliidae_Kuhlia_xenura",10.6030429,157,158,0.006409,0.000604449124694195,-7.41119305242023,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata|Kuhliidae_Kuhlia_petiti|Kuhliidae_Kuhlia_xenura",4.774722995,158,159,0.0028,0.000586421453753884,-7.44147182253261,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Kuhliidae_Kuhlia_petiti",2.199507426,164,165,0.001172,0.000532846575622337,-7.53727702585012,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Kuhliidae_Kuhlia_petiti|Kuhliidae_Kuhlia_xenura",6.999152029,159,164,0.003344,0.000477772162419763,-7.64637658676282,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Kuhliidae_Kuhlia_petiti",14.09127668,165,166,0.006185,0.00043892403367386,-7.73118420388604,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis",15.37248681,165,167,0.009635,0.000626769118040961,-7.37493231793523,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata",4.736208542,159,160,0.003292,0.000695070745049976,-7.27149692614107,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii",8.47551909,160,163,0.007163,0.000845139975963407,-7.07600829229818,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Kuhliidae_Kuhlia_malo",2.43241574,161,162,0.001999,0.000821816750782907,-7.10399311868192,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata",15.06156239,160,161,0.008962,0.000595024590938205,-7.42690782396477,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_azureus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_cornelii|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_hawaiiensis|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_sydneyanus|Kyphosidae_Kyphosus_cinerascens|Kyphosidae_Kyphosus_elegans|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix|Kyphosidae_Kyphosus_vaigiensis",11.03083047,109,168,0.012077,0.00109484050478749,-6.81714658405111,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_azureus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_cornelii",15.08213004,168,177,0.008771,0.000581549156302063,-7.44981505595482,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_hawaiiensis|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_sydneyanus|Kyphosidae_Kyphosus_cinerascens|Kyphosidae_Kyphosus_elegans|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix|Kyphosidae_Kyphosus_vaigiensis",16.80778967,168,169,0.006293,0.000374409730461602,-7.89015982421778,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_hawaiiensis|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus|Kyphosidae_Kyphosus_cinerascens|Kyphosidae_Kyphosus_elegans|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix|Kyphosidae_Kyphosus_vaigiensis",19.42429786,169,170,0.004978,0.000256276959706795,-8.26925182443381,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Kyphosidae_Kyphosus_cinerascens|Kyphosidae_Kyphosus_elegans|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix",1e-06,170,171,0.000772,772,6.64898455002478,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Kyphosidae_Kyphosus_cinerascens|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix",1e-06,171,172,0.000911,911,6.81454289725996,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix",1.906663998,172,173,0.001825,0.000957169171869998,-6.95153040901995,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_hawaiiensis|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus|Kyphosidae_Kyphosus_vaigiensis",2.301487797,170,175,0.003392,0.00147382923534137,-6.51989134311936,"RelTime"
"clade:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus|Kyphosidae_Kyphosus_vaigiensis",2.089191566,175,176,0.000891,0.000426480756719654,-7.75994331111338,"RelTime"
"clade:Eupercaria_Centrarchiformes_Microcanthidae_Microcanthus_strigatus|Eupercaria_Centrarchiformes_Microcanthidae_Neatypus_obliquus|Eupercaria_Centrarchiformes_Microcanthidae_Tilodon_sexfasciatus",7.440092731,180,181,0.006625,0.000890445890868561,-7.02378821972126,"RelTime"
"clade:Eupercaria_Centrarchiformes_Microcanthidae_Microcanthus_strigatus|Eupercaria_Centrarchiformes_Microcanthidae_Neatypus_obliquus|Eupercaria_Centrarchiformes_Microcanthidae_Tilodon_sexfasciatus|Scorpididae_Atypichthys_strigatus",6.424761357,179,180,0.010552,0.00164239563365311,-6.41159935077922,"RelTime"
"clade:Eupercaria_Centrarchiformes_Microcanthidae_Neatypus_obliquus|Eupercaria_Centrarchiformes_Microcanthidae_Tilodon_sexfasciatus",8.958905014,181,182,0.007395,0.000825435696487897,-7.09959919407925,"RelTime"
"clade:Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_fasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_insignis|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_peaolopesi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_robinsoni|Oplegnathidae_Oplegnathus_punctatus",1.000000005e-06,185,186,0.001788,1787.99999106,7.48885295073346,"RelTime"
"clade:Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_fasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_insignis|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_peaolopesi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_robinsoni|Oplegnathidae_Oplegnathus_punctatus|Oplegnathidae_Oplegnathus_woodwardi",31.349868,178,185,0.00462,0.000147369041553859,-8.82257063043224,"RelTime"
"clade:Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_fasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_peaolopesi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_robinsoni",1.000000001e-06,187,188,0.001848,1847.999998152,7.52185925120163,"RelTime"
"clade:Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_fasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_peaolopesi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_robinsoni|Oplegnathidae_Oplegnathus_punctatus",1.000000001e-06,186,187,0.00677,6769.99999323,8.82025636490632,"RelTime"
"clade:Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_peaolopesi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_robinsoni",21.45964521,188,189,0.033965,0.00158273818917438,-6.44859890078593,"RelTime"
"clade:Eupercaria_Centrarchiformes_Scorpididae_Labracoglossa_argenteiventris|Eupercaria_Centrarchiformes_Scorpididae_Medialuna_californiensis|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_georgiana|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_lineolata|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_violacea|Scorpididae_Scorpis_aequipinnis",1e-06,190,203,0.006245,6245,8.73953642255968,"RelTime"
"clade:Eupercaria_Centrarchiformes_Scorpididae_Medialuna_californiensis|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_georgiana",14.54899476,204,207,0.009544,0.000655990338675467,-7.3293644967575,"RelTime"
"clade:Eupercaria_Centrarchiformes_Scorpididae_Medialuna_californiensis|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_georgiana|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_lineolata|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_violacea|Scorpididae_Scorpis_aequipinnis",5.654205215,203,204,0.003618,0.000639877730366389,-7.35423344616474,"RelTime"
"clade:Eupercaria_Centrarchiformes_Scorpididae_Scorpis_lineolata|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_violacea",9.302013537,205,206,0.002191,0.000235540401149171,-8.35362810444809,"RelTime"
"clade:Eupercaria_Centrarchiformes_Scorpididae_Scorpis_lineolata|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_violacea|Scorpididae_Scorpis_aequipinnis",29.38143669,204,205,0.007047,0.000239845317107943,-8.3355163544597,"RelTime"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides|Eupercaria_Centrarchiformes_Terapontidae_Bidyanus_welchi|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Helotes_octolineatus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_carbo|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_epirrhinos|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_habbemai|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_transmontanus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_tulliensis|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_argenteus|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_cancellatus|Eupercaria_Centrarchiformes_Terapontidae_Pelates_sexlineatus|Eupercaria_Centrarchiformes_Terapontidae_Pelsartia_humeralis|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_gilberti|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_lorentzi|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_midgleyi|Eupercaria_Centrarchiformes_Terapontidae_Rhynchopelates_oxyrhynchus|Eupercaria_Centrarchiformes_Terapontidae_Scortum_barcoo|Eupercaria_Centrarchiformes_Terapontidae_Scortum_hillii|Eupercaria_Centrarchiformes_Terapontidae_Scortum_ogilbyi|Eupercaria_Centrarchiformes_Terapontidae_Scortum_parviceps|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_bonapartensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_butleri|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_moranensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal|Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris|Terapontidae_Bidyanus_bidyanus|Terapontidae_Hephaestus_fuliginosus|Terapontidae_Hephaestus_jenkinsi|Terapontidae_Pelates_quadrilineatus|Terapontidae_Terapon_jarbua|Terapontidae_Terapon_puta|Terapontidae_Terapon_theraps",23.33745503,110,111,0.048347,0.00207164834116876,-6.17941068850203,"RelTime"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides|Eupercaria_Centrarchiformes_Terapontidae_Bidyanus_welchi|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Helotes_octolineatus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_carbo|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_epirrhinos|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_habbemai|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_transmontanus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_tulliensis|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_argenteus|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_cancellatus|Eupercaria_Centrarchiformes_Terapontidae_Pelates_sexlineatus|Eupercaria_Centrarchiformes_Terapontidae_Pelsartia_humeralis|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_gilberti|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_lorentzi|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_midgleyi|Eupercaria_Centrarchiformes_Terapontidae_Rhynchopelates_oxyrhynchus|Eupercaria_Centrarchiformes_Terapontidae_Scortum_barcoo|Eupercaria_Centrarchiformes_Terapontidae_Scortum_hillii|Eupercaria_Centrarchiformes_Terapontidae_Scortum_ogilbyi|Eupercaria_Centrarchiformes_Terapontidae_Scortum_parviceps|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_bonapartensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_butleri|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_moranensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal|Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris|Terapontidae_Bidyanus_bidyanus|Terapontidae_Hephaestus_fuliginosus|Terapontidae_Hephaestus_jenkinsi|Terapontidae_Pelates_quadrilineatus|Terapontidae_Terapon_puta|Terapontidae_Terapon_theraps",6.505839093,111,112,0.008026,0.00123366100594705,-6.69776910278928,"RelTime"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Helotes_octolineatus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_carbo|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_habbemai|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_transmontanus|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_argenteus|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_cancellatus|Eupercaria_Centrarchiformes_Terapontidae_Pelates_sexlineatus|Eupercaria_Centrarchiformes_Terapontidae_Pelsartia_humeralis|Eupercaria_Centrarchiformes_Terapontidae_Rhynchopelates_oxyrhynchus|Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris|Terapontidae_Hephaestus_fuliginosus|Terapontidae_Pelates_quadrilineatus|Terapontidae_Terapon_puta|Terapontidae_Terapon_theraps",0.9047352116,112,113,0.001557,0.00172094550984314,-6.36488142416965,"RelTime"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_carbo|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_habbemai|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_transmontanus|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_argenteus|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_cancellatus|Eupercaria_Centrarchiformes_Terapontidae_Pelsartia_humeralis|Eupercaria_Centrarchiformes_Terapontidae_Rhynchopelates_oxyrhynchus|Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris|Terapontidae_Hephaestus_fuliginosus",1.887296255,113,114,0.003079,0.00163143438230369,-6.41829566198354,"RelTime"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_carbo|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_habbemai|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_transmontanus|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor|Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris|Terapontidae_Hephaestus_fuliginosus",5.566504321,114,115,0.00977,0.00175514100710244,-6.34520607936456,"RelTime"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor|Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris|Terapontidae_Hephaestus_fuliginosus",7.290725975,115,116,0.01336,0.00183246497616446,-6.30209323698395,"RelTime"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor|Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris",2.318630039,116,117,0.004725,0.00203784127718704,-6.19586422886957,"RelTime"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus",0.7603842757,117,118,0.001729,0.00227385028235665,-6.08628072471456,"RelTime"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus",1.177433053,118,119,0.002783,0.00236361633717446,-6.0475624865288,"RelTime"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus",0.5575976075,119,120,0.001468,0.0026327229174849,-5.9397366385346,"RelTime"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus",0.8287814328,120,121,0.001425,0.00171939180054469,-6.36578465502401,"RelTime"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides|Terapontidae_Hephaestus_fuliginosus",7.889710335,116,125,0.007166,0.00090827162160954,-7.00396708135546,"RelTime"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Bidyanus_welchi|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_epirrhinos|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_tulliensis|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_gilberti|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_lorentzi|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_midgleyi|Eupercaria_Centrarchiformes_Terapontidae_Scortum_barcoo|Eupercaria_Centrarchiformes_Terapontidae_Scortum_hillii|Eupercaria_Centrarchiformes_Terapontidae_Scortum_ogilbyi|Eupercaria_Centrarchiformes_Terapontidae_Scortum_parviceps|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_bonapartensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_butleri|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_moranensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal|Terapontidae_Bidyanus_bidyanus|Terapontidae_Hephaestus_jenkinsi",6.22742006,112,135,0.004648,0.000746376501860708,-7.20028039089253,"RelTime"
