"ref_node","n_tips","n_events","emd","burst_ref","burst_est","burst_loss","centroid_shift","weight","candidate"
140,11,9,0.41302456609104,1.86819526121896,0.801233616656117,0.571118911770551,0.422364415096265,7.454719949364,"chronos_correlated"
141,10,8,0.403743157675453,1.86354073326975,0.859232942573669,0.538924517594738,0.409801136293735,6.78227203188358,"chronos_correlated"
157,12,10,0.202872074844205,1.34049709159145,0.865223153366559,0.354550518017379,0.20765176729142,8.11108205256386,"chronos_correlated"
158,11,9,0.206635255498028,1.24879933088022,0.94280903762769,0.245027592252637,0.210109428768064,7.454719949364,"chronos_correlated"
159,10,8,0.193974450353225,1.32045598310063,1.0439558129425,0.209397491242877,0.196022945816599,6.78227203188358,"chronos_correlated"
168,11,9,0.279227203556524,1.29182499474583,1.09792116815316,0.150100692726314,0.281956605363223,7.454719949364,"chronos_correlated"
169,9,7,0.0737872857989844,1.1226832758863,1.41387628224107,0,0.0720374044458185,6.09206752862678,"chronos_correlated"
170,8,6,0.0563660737801865,0.745684303997202,0.419876533223404,0.436924539013206,0.0152344169766885,5.38207906477617,"chronos_correlated"
178,13,11,0.265460087587882,0.961697319401727,0.695091452585426,0.277224300658215,0.273450918177471,8.75276296257109,"chronos_correlated"
190,19,17,0.0813304983653531,1.14696569478289,0.724873217211584,0.368007935626038,0.00419583298689075,12.3517205899348,"chronos_correlated"
191,13,11,0.0998949454190142,1.3478594335033,0.6152061961058,0.543567985789642,0.0818971083165126,8.75276296257109,"chronos_correlated"
192,12,10,0.111391621882414,1.53448667462203,0.642261629494493,0.581448545551381,0.0618083622646643,8.11108205256386,"chronos_correlated"
193,10,8,0.191521105755669,1.36642791552204,0.540832691356664,0.60419961769396,0.149436752081911,6.78227203188358,"chronos_correlated"
107,102,100,0.26671708963773,1.50352941925565,1.6611068182041,0,0.26911199612666,46.3472898822964,"chronos_relaxed"
108,83,81,0.244015045309428,1.40445572169558,2.0373539107904,0,0.245724385811898,39.8773511895898,"chronos_relaxed"
109,70,68,0.141047245650378,1.49326911205061,1.21235949604993,0.188117207898804,0.14259093043479,35.1509587624725,"chronos_relaxed"
110,59,57,0.0671904658595318,1.67617697439804,1.2003620934333,0.283869118972552,0.0531811164792226,30.911623565728,"chronos_relaxed"
111,47,45,0.206651894256662,1.74616332115399,1.15137281829999,0.340627074024539,0.209535726707077,25.9688058448678,"chronos_relaxed"
112,46,44,0.254752013882378,1.80398603834921,1.139120623375,0.368553525825646,0.259358047756902,25.5389899647179,"chronos_relaxed"
113,23,21,0.110758680518354,1.24157524738681,0.838971715025061,0.324268330259319,0.112083373232666,14.5636722402138,"chronos_relaxed"
114,18,16,0.0951180178461339,1.55939455772792,0.83281233719389,0.465938666345107,0.0837348933390981,11.7777559166658,"chronos_relaxed"
115,14,12,0.133580338043919,1.68614403039708,0.646228666295482,0.616741716812937,0.0622343725472473,9.38096107551229,"chronos_relaxed"
116,11,9,0.249256319537352,1.77593003549846,0.68292921907744,0.615452633027644,0.251531747811142,7.454719949364,"chronos_relaxed"
117,9,7,0.336067343045974,1.87815770765077,0.60052886747033,0.680256420946587,0.335569391433421,6.09206752862678,"chronos_relaxed"
135,23,21,0.153316125280758,1.61353193025808,0.832920532505394,0.48379048664215,0.113375143201973,14.5636722402138,"chronos_relaxed"
136,20,18,0.160363457754944,1.33128174364278,0.887516086528194,0.333337146125042,0.145498625020989,12.916814767133,"chronos_relaxed"
137,18,16,0.269734481231212,1.28752936969577,0.947315514214764,0.264237743610566,0.277187314990352,11.7777559166658,"chronos_relaxed"
138,16,14,0.277673834502139,1.26661119415477,0.937165877924578,0.260099798383492,0.284437088744081,10.6009136370944,"chronos_relaxed"
139,15,13,0.244598741863511,1.23428386751924,0.996908802036821,0.192318049136721,0.252268956585034,9.99671080380871,"chronos_relaxed"
140,11,9,0.413024566416182,1.86819526121896,0.801233616694003,0.571118911750272,0.422364415424105,7.454719949364,"chronos_relaxed"
141,10,8,0.403743157732071,1.86354073326975,0.859232942703616,0.538924517525007,0.40980113635083,6.78227203188358,"chronos_relaxed"
157,12,10,0.202872075189141,1.34049709159145,0.865223156848933,0.354550515419556,0.207651767640036,8.11108205256386,"chronos_relaxed"
158,11,9,0.206635255415686,1.24879933088022,0.942809041612797,0.245027589061486,0.210109428699488,7.454719949364,"chronos_relaxed"
